name,,aian weight
BALAN,1767350,5
LIMBAUGH,1767355,5
CORKER,1767360,5
BIRKHOLZ,1767365,5
MCJUNKIN,1767370,5
HEIDELBERG,1767375,5
FADDEN,1767380,5
HUNTOON,1767385,5
WEAKLAND,1767390,5
CLEVER,1767395,5
MAGINNIS,1767400,5
KEEBLER,1767405,5
ORIHUELA,1767410,5
BEERMAN,1767415,5
BROBERG,1767420,5
CONGLETON,1767425,5
HAMPSHIRE,1767430,5
BILBO,1767435,5
HILLEN,1767440,5
SPAFFORD,1767445,5
HOPEWELL,1767450,5
ASCHENBRENNER,1767455,5
SLOUGH,1767460,5
HUSK,1767465,5
BIRNEY,1767470,5
BRENNEN,1767475,5
DULAY,1767480,5
BARGO,1767485,5
PARISEAU,1767490,5
KASE,1767495,5
RIEDL,1767500,5
LACROSS,1767505,5
BRUMM,1767510,5
HUND,1767515,5
ODEH,1767520,5
RUNK,1767525,5
WHITTY,1767530,5
SABADO,1767535,5
PESTANA,1767540,5
PHARRIS,1767545,5
RAUH,1767550,5
PREVATT,1767555,5
TOWNSEL,1767560,5
WELLES,1767565,5
ALAMILLA,1767570,5
CANUP,1767575,5
SMEAD,1767580,5
TOOR,1767585,5
SHANDS,1767590,5
VANDERGRIFT,1767595,5
STRAKER,1767600,5
POAGE,1767605,5
RAMAKRISHNAN,1767610,5
PAULO,1767615,5
GANGI,1767620,5
LEAVER,1767625,5
DERRICKSON,1767630,5
LAWRIE,1767635,5
KIST,1767640,5
FRATES,1767645,5
BELMAN,1767650,5
SHIRAH,1767655,5
PLAISTED,1767660,5
GAIN,1767665,5
WERTMAN,1767670,5
MCKEITHAN,1767675,5
PALO,1767680,5
CAPERTON,1767685,5
ALLIS,1767690,5
KOPACZ,1767695,5
DAOUST,1767700,5
BREITENSTEIN,1767705,5
GLADFELTER,1767710,5
CAIL,1767715,5
NOVY,1767720,5
PEIL,1767725,5
SHIVES,1767730,5
KEHLER,1767735,5
SHIER,1767740,5
ABELE,1767745,5
METZGAR,1767750,5
LEGARE,1767755,5
EMMER,1767760,5
GRAEBER,1767765,5
FIRMAN,1767770,5
HERRADA,1767775,5
CAPELL,1767780,5
TIMPSON,1767785,5
MUSIL,1767790,5
ZICKEFOOSE,1767795,5
JUSTIS,1767800,5
VESEY,1767805,5
CUSSON,1767810,5
BEEDE,1767815,5
KAUP,1767820,5
CROSE,1767825,5
BITZ,1767830,5
AITCHISON,1767835,5
KOZMA,1767840,5
FRANKEN,1767845,5
VIRGILIO,1767850,5
BREIDENBACH,1767855,5
FARRISH,1767860,5
LINSON,1767865,5
HEFT,1767870,5
BECKLER,1767875,5
GRANIER,1767880,5
CREDEUR,1767885,5
WOODING,1767890,5
GILFILLAN,1767895,5
SEABERG,1767900,5
CROOKER,1767905,5
BARCOMB,1767910,5
KOSER,1767915,5
MODY,1767920,5
LAFATA,1767925,5
BEHN,1767930,5
LINCK,1767935,5
RUFINO,1767940,5
ROSSELL,1767945,5
PAYETTE,1767950,5
CADIEUX,1767955,5
GAUNTT,1767960,5
BESSLER,1767965,5
DEMAYO,1767970,5
DODGEN,1767975,5
PERHAM,1767980,5
KILGO,1767985,5
JOHAL,1767990,5
PARDON,1767995,5
EDLIN,1768000,5
VANNATTER,1768005,5
DIEL,1768010,5
MENEZES,1768015,5
SCHMOLL,1768020,5
HUMISTON,1768025,5
PERIN,1768030,5
HOURIGAN,1768035,5
SPLAWN,1768040,5
SIXTOS,1768045,5
MONTUFAR,1768050,5
CULLIGAN,1768055,5
BAHN,1768060,5
PAOLINO,1768065,5
LARD,1768070,5
MARTA,1768075,5
TESTON,1768080,5
DIALS,1768085,5
PINEGAR,1768090,5
ALDRED,1768095,5
STAMANT,1768100,5
BANASZAK,1768105,5
VILLAVERDE,1768110,5
AMIRI,1768115,5
GASQUE,1768120,5
MEERS,1768125,5
ASPLUND,1768130,5
FELBER,1768135,5
BOOKS,1768140,5
SAMMON,1768145,5
DANGLER,1768150,5
LEMOND,1768155,5
COLLINSON,1768160,5
CORVIN,1768165,5
JULIO,1768170,5
BUZBEE,1768175,5
HAZELL,1768180,5
MAGWOOD,1768185,5
FIGGS,1768190,5
SZILAGYI,1768195,5
VALOIS,1768200,5
GRUNER,1768205,5
SILVESTER,1768210,5
DITCH,1768215,5
ZABRISKIE,1768220,5
DASGUPTA,1768225,5
SILVESTRO,1768230,5
BE,1768235,5
GARRIOTT,1768240,5
DIERINGER,1768245,5
RUEDAS,1768250,5
RAGHAVAN,1768255,5
HAWTHORN,1768260,5
LUKOWSKI,1768265,5
RIGSBEE,1768270,5
MCKILLOP,1768275,5
REAUME,1768280,5
GAVIGAN,1768285,5
DELLER,1768290,5
MAMMEN,1768295,5
REDUS,1768300,5
ISABELLA,1768305,5
KAROL,1768310,5
EPPINGER,1768315,5
KALIS,1768320,5
HAUBERT,1768325,5
GARCIASANCHEZ,1768330,5
PICKFORD,1768335,5
FACER,1768340,5
PARSELL,1768345,5
GUNDY,1768350,5
MONFORT,1768355,5
BREITHAUPT,1768360,5
REXROAT,1768365,5
ROLLS,1768370,5
LATCH,1768375,5
BORKHOLDER,1768380,5
KUCH,1768385,5
CART,1768390,5
BEVERAGE,1768395,5
BARBE,1768400,5
WAWRZYNIAK,1768405,5
ZUNO,1768410,5
GASSETT,1768415,5
BUCHHOLTZ,1768420,5
BIBLER,1768425,5
GALLA,1768430,5
LATTANZIO,1768435,5
CORAM,1768440,5
FROESE,1768445,5
QUERRY,1768450,5
WAGMAN,1768455,5
YNIGUEZ,1768460,5
FEIL,1768465,5
OBESO,1768470,5
HIESTAND,1768475,5
MISENHEIMER,1768480,5
DESANTOS,1768485,5
PFLUEGER,1768490,5
PUROHIT,1768495,5
LEMONDS,1768500,5
PLATER,1768505,5
KLEMAN,1768510,5
MOONEYHAN,1768515,5
BOURQUIN,1768520,5
LEX,1768525,5
SLATEN,1768530,5
GAINS,1768535,5
MCGLASSON,1768540,5
TRICHE,1768545,5
HENGST,1768550,5
ONAN,1768555,5
ZIRBEL,1768560,5
LORANCE,1768565,5
HAMRIC,1768570,5
VIBBERT,1768575,5
TREMAIN,1768580,5
LINSLEY,1768585,5
MEY,1768590,5
AUGUSTA,1768595,5
LETIZIA,1768600,5
FROHLICH,1768605,5
ZENTNER,1768610,5
BOYTER,1768615,5
LAVAN,1768620,5
KHOKHAR,1768625,5
HAMMERSLEY,1768630,5
FLAMENCO,1768635,5
HICKENBOTTOM,1768640,5
SABB,1768645,5
CULLENS,1768650,5
SIRES,1768655,5
TATHAM,1768660,5
LAZALDE,1768665,5
JEUDY,1768670,5
KLEINSASSER,1768675,5
PEPER,1768680,5
RINKE,1768685,5
HERROLD,1768690,5
BIENVENU,1768695,5
HICKEN,1768700,5
HASELDEN,1768705,5
SOCKWELL,1768710,5
BAR,1768715,5
CARIAGA,1768720,5
ARYA,1768725,5
RUMPLE,1768730,5
GUNNOE,1768735,5
NAILS,1768740,5
DIES,1768745,5
WANSLEY,1768750,5
MALIZIA,1768755,5
CEPHUS,1768760,5
KAZEE,1768765,5
BLANE,1768770,5
GRIESE,1768775,5
OKAZAKI,1768780,5
SHATLEY,1768785,5
FARABEE,1768790,5
OHLINGER,1768795,5
RONALD,1768800,5
SAK,1768805,5
KADER,1768810,5
VERNIER,1768815,5
REDNOUR,1768820,5
CLINK,1768825,5
DELAMATER,1768830,5
SELVEY,1768835,5
OPIE,1768840,5
LUTER,1768845,5
HODES,1768850,5
PRATTS,1768855,5
SEARIGHT,1768860,5
MORDEN,1768865,5
JOHANN,1768870,5
SHILTS,1768875,5
KOBS,1768880,5
DIPIAZZA,1768885,5
BRUEMMER,1768890,5
WHITSITT,1768895,5
TREICHEL,1768900,5
SCHNEE,1768905,5
WIXSON,1768910,5
UHLMAN,1768915,5
GRILLI,1768920,5
PURINTON,1768925,5
MOHSIN,1768930,5
URQUIDI,1768935,5
BERNARDEZ,1768940,5
CRAGG,1768945,5
ENDRESS,1768950,5
HEIKES,1768955,5
DROEGE,1768960,5
MAJETTE,1768965,5
PORTELL,1768970,5
GARSON,1768975,5
NEYLAND,1768980,5
FLAGLER,1768985,5
HETZLER,1768990,5
EARGLE,1768995,5
DOPSON,1769000,5
JEFFRESS,1769005,5
LETCHWORTH,1769010,5
KLINKER,1769015,5
HOLZHAUER,1769020,5
SOUTO,1769025,5
CARRO,1769030,5
SPROWLS,1769035,5
STOOKEY,1769040,5
RIDEAU,1769045,5
CHEYNE,1769050,5
FERA,1769055,5
SALAHUDDIN,1769060,5
HAWKEY,1769065,5
NARDUCCI,1769070,5
CONTRERA,1769075,5
SLOWINSKI,1769080,5
ROLANDO,1769085,5
HEINECKE,1769090,5
ALMAND,1769095,5
STRECK,1769100,5
KROLIKOWSKI,1769105,5
BHULLAR,1769110,5
KENNERSON,1769115,5
BANGHART,1769120,5
EISEMAN,1769125,5
CALLICOAT,1769130,5
RODRICK,1769135,5
FARID,1769140,5
COWSERT,1769145,5
FUHS,1769150,5
MONTERROZA,1769155,5
MALLO,1769160,5
SCHWANTES,1769165,5
MCLUCAS,1769170,5
SEABAUGH,1769175,5
TIM,1769180,5
KARLSSON,1769185,5
LUDY,1769190,5
BOONSTRA,1769195,5
CRUZGARCIA,1769200,5
LEYENDECKER,1769205,5
SCHEURER,1769210,5
REIERSON,1769215,5
WAKELEY,1769220,5
PERDEW,1769225,5
CADORETTE,1769230,5
CUFFIE,1769235,5
BILINSKI,1769240,5
TURBERVILLE,1769245,5
KOFFLER,1769250,5
ESCO,1769255,5
CORDREY,1769260,5
BARTOL,1769265,5
MINNEY,1769270,5
SUMNERS,1769275,5
WAND,1769280,5
SILLAS,1769285,5
TOOTHAKER,1769290,5
SULLENGER,1769295,5
TAILOR,1769300,5
SERVELLON,1769305,5
KARWOSKI,1769310,5
HEASTON,1769315,5
BEAMISH,1769320,5
EMFINGER,1769325,5
KENDRA,1769330,5
MABEE,1769335,5
MASOUD,1769340,5
ZACHARIAH,1769345,5
DETERMAN,1769350,5
DECARVALHO,1769355,5
POTTLE,1769360,5
MODESTE,1769365,5
COPUS,1769370,5
TURVEY,1769375,5
ROHMAN,1769380,5
BUSHA,1769385,5
MANSHIP,1769390,5
TAK,1769395,5
BRUNKE,1769400,5
SKILLERN,1769405,5
LUDEMAN,1769410,5
WILMS,1769415,5
LAMICA,1769420,5
SUPPLEE,1769425,5
GANGL,1769430,5
ALKHATIB,1769435,5
BATHURST,1769440,5
YSLAS,1769445,5
KLUMB,1769450,5
ABDELLA,1769455,5
ZERBY,1769460,5
ZENT,1769465,5
UNGARO,1769470,5
DEPAUW,1769475,5
IKERD,1769480,5
WOLINSKI,1769485,5
SEIFFERT,1769490,5
VANDENBURG,1769495,5
PIGMAN,1769500,5
DAYAL,1769505,5
GALARNEAU,1769510,5
WYLES,1769515,5
LAUTZENHEISER,1769520,5
TORAN,1769525,5
PROSISE,1769530,5
EICHHOLZ,1769535,5
MUSTIN,1769540,5
LOVEGROVE,1769545,5
MEDEMA,1769550,5
RATTIGAN,1769555,5
DRINKWINE,1769560,5
PINCKARD,1769565,5
PORE,1769570,5
ROTMAN,1769575,5
BANDI,1769580,5
POMROY,1769585,5
OJALA,1769590,5
MOLLA,1769595,5
CAR,1769600,5
DERICKSON,1769605,5
MASSMAN,1769610,5
CROCK,1769615,5
KRONBERG,1769620,5
BOAK,1769625,5
VADER,1769630,5
AHLES,1769635,5
PELTO,1769640,5
DACE,1769645,5
EDGEMON,1769650,5
GUNDER,1769655,5
MOLDER,1769660,5
LOCKABY,1769665,5
SPEES,1769670,5
SYDNEY,1769675,5
WISEHART,1769680,5
KRUMMEL,1769685,5
HAROLDSON,1769690,5
TROESTER,1769695,5
FEDDER,1769700,5
COMP,1769705,5
ROSILES,1769710,5
CURTNER,1769715,5
MOOMEY,1769720,5
KUSCHEL,1769725,5
MELDER,1769730,5
SIEFKEN,1769735,5
BIEGLER,1769740,5
MOOTZ,1769745,5
CARWELL,1769750,5
RIEKER,1769755,5
ERDAHL,1769760,5
GUDMUNDSON,1769765,5
REDPATH,1769770,5
NORMILE,1769775,5
BOBROWSKI,1769780,5
OUDERKIRK,1769785,5
NEMETZ,1769790,5
DEETZ,1769795,5
HEWARD,1769800,5
LEFEBRE,1769805,5
YEARSLEY,1769810,5
RAIGOZA,1769815,5
HORACEK,1769820,5
CASA,1769825,5
DICKASON,1769830,5
SCHWENN,1769835,5
MCCLARD,1769840,5
RYBOLT,1769845,5
LANUM,1769850,5
FESPERMAN,1769855,5
LUPI,1769860,5
TRABUCCO,1769865,5
FUNARO,1769870,5
HOTTLE,1769875,5
MCCARTAN,1769880,5
YERIAN,1769885,5
DEB,1769890,5
HIETALA,1769895,5
PUAC,1769900,5
RIOPELLE,1769905,5
MCMENAMY,1769910,5
DEBORDE,1769915,5
CRIADO,1769920,5
BRENNECKE,1769925,5
HAPNER,1769930,5
ZOLLARS,1769935,5
CLASON,1769940,5
SCHULD,1769945,5
GRUENWALD,1769950,5
PINNOW,1769955,5
MIRELEZ,1769960,5
DENIO,1769965,5
BARBIN,1769970,5
SAUSER,1769975,5
MAKEPEACE,1769980,5
TIMBERS,1769985,5
SPELTZ,1769990,5
MARBUT,1769995,5
BOMGARDNER,1770000,5
DILLY,1770005,5
MADILL,1770010,5
AMESCUA,1770015,5
LAMPRON,1770020,5
GIBBLE,1770025,5
STREHLE,1770030,5
CLONCH,1770035,5
DAMAN,1770040,5
DOYEL,1770045,5
CARAWAN,1770050,5
TEWES,1770055,5
DOVERSPIKE,1770060,5
SHEEDER,1770065,5
JARIWALA,1770070,5
GUINDON,1770075,5
LITTLEWOOD,1770080,5
HERRIG,1770085,5
HEINO,1770090,5
BLESS,1770095,5
FRICKEY,1770100,5
PANICKER,1770105,5
FARHAN,1770110,5
SOOTS,1770115,5
NOLF,1770120,5
FATHEREE,1770125,5
ACHILLES,1770130,5
PEBLEY,1770135,5
MCWATTERS,1770140,5
RAAP,1770145,5
ROUSSE,1770150,5
SAIF,1770155,5
CORMANY,1770160,5
LAPENNA,1770165,5
ROBELLO,1770170,5
NASLUND,1770175,5
WASLEY,1770180,5
ZENZ,1770185,5
SWONGER,1770190,5
MURA,1770195,5
CULLITON,1770200,5
BASORE,1770205,5
MOWELL,1770210,5
MERSEREAU,1770215,5
TRAUGOTT,1770220,5
ARNE,1770225,5
BOERS,1770230,5
GRUETZMACHER,1770235,5
JENISON,1770240,5
GIOVANNETTI,1770245,5
DUNNAWAY,1770250,5
LINAREZ,1770255,5
SULSER,1770260,5
WEIDENBACH,1770265,5
RUSSIAN,1770270,5
KJAR,1770275,5
VOLLMAN,1770280,5
BELLONE,1770285,5
HANFT,1770290,5
WILKOWSKI,1770295,5
CARATTINI,1770300,5
ABBS,1770305,5
TENER,1770310,5
POTTEBAUM,1770315,5
HACKLEMAN,1770320,5
RANSBOTTOM,1770325,5
MARGO,1770330,5
HUNTRESS,1770335,5
SACHER,1770340,5
ALMAS,1770345,5
HALDERMAN,1770350,5
STURDY,1770355,5
RAUTIO,1770360,5
ROZNOWSKI,1770365,5
DAUGHDRILL,1770370,5
DERING,1770375,5
LABAUVE,1770380,5
PRELLWITZ,1770385,5
BUNKE,1770390,5
OZBUN,1770395,5
ZARRAGA,1770400,5
BRECHEISEN,1770405,5
WIDICK,1770410,5
SHAKUR,1770415,5
TEWARI,1770420,5
SWETNAM,1770425,5
GORES,1770430,5
GETTLER,1770435,5
HOBAUGH,1770440,5
LENIS,1770445,5
MATELSKI,1770450,5
WORST,1770455,5
CROM,1770460,5
NAPP,1770465,5
RIVERE,1770470,5
VERDELL,1770475,5
BYLES,1770480,5
HOLDMAN,1770485,5
RUTMAN,1770490,5
DIVELEY,1770495,5
KOCHEL,1770500,5
KOWITZ,1770505,5
IODICE,1770510,5
CLASBY,1770515,5
POMPEI,1770520,5
WINTERROWD,1770525,5
WHITEHALL,1770530,5
BALADEZ,1770535,5
PARSLOW,1770540,5
VANWHY,1770545,5
MEEDER,1770550,5
OZAETA,1770555,5
TRUEBA,1770560,5
TRIBBY,1770565,5
BAGSBY,1770570,5
BIR,1770575,5
REUSSER,1770580,5
KNUEPPEL,1770585,5
DUSTMAN,1770590,5
GOHIL,1770595,5
GILLEAN,1770600,5
SHIPPS,1770605,5
PFEFFERKORN,1770610,5
LANNEN,1770615,5
MAZANEC,1770620,5
KIVI,1770625,5
BOGDANSKI,1770630,5
NAEGLE,1770635,5
KHERA,1770640,5
MCNEICE,1770645,5
FREMIN,1770650,5
HELDERMAN,1770655,5
SABREE,1770660,5
ZARING,1770665,5
WECKERLY,1770670,5
ROSEBROOK,1770675,5
HARDERS,1770680,5
CHUBBUCK,1770685,5
HOPTON,1770690,5
CHADDOCK,1770695,5
SHILLINGBURG,1770700,5
WIARD,1770705,5
HAACKE,1770710,5
FUNCK,1770715,5
HENDRICKSEN,1770720,5
ROMEY,1770725,5
THAIN,1770730,5
CREGAR,1770735,5
LAKINS,1770740,5
WALKENHORST,1770745,5
WEIGELT,1770750,5
RETZLOFF,1770755,5
ROBL,1770760,5
RANJAN,1770765,5
DAVLIN,1770770,5
STROMME,1770775,5
SANI,1770780,5
WEIHER,1770785,5
MADL,1770790,5
ALMA,1770795,5
VILLAPANDO,1770800,5
PROSE,1770805,5
DRESCH,1770810,5
UMFLEET,1770815,5
PAULLIN,1770820,5
BROOKSHIER,1770825,5
DECELLE,1770830,5
MALZAHN,1770835,5
WIGEN,1770840,5
KARIS,1770845,5
HALLY,1770850,5
LIDDIARD,1770855,5
VENNER,1770860,5
STUFFLEBEAN,1770865,5
KALLSTROM,1770870,5
DAULT,1770875,5
NAWABI,1770880,5
KIRKHART,1770885,5
MENEES,1770890,5
CLEARMAN,1770895,5
CARDIFF,1770900,5
MEDARIS,1770905,5
ROADY,1770910,5
SONGY,1770915,5
URTON,1770920,5
PLUSH,1770925,5
CAMERER,1770930,5
GRISSO,1770935,5
ESSON,1770940,5
PALINKAS,1770945,5
NESSLER,1770950,5
LABRECK,1770955,5
MARONI,1770960,5
IRUEGAS,1770965,5
HAMMAC,1770970,5
TEICHERT,1770975,5
EDGLEY,1770980,5
DELMAS,1770985,5
ATHERLEY,1770990,5
MCGLINN,1770995,5
HAMSHER,1771000,5
HOLZSCHUH,1771005,5
HATCHEL,1771010,5
SEBERT,1771015,5
RAJEWSKI,1771020,5
DOUBRAVA,1771025,5
RAMJIT,1771030,5
BAGNATO,1771035,5
HARTSOOK,1771040,5
MENCHU,1771045,5
BRACKENBURY,1771050,5
NOYA,1771055,5
OSENTOSKI,1771060,5
LACOURSIERE,1771065,5
KARTES,1771070,5
MENIFEE,1771075,5
CALEL,1771080,5
DILLEN,1771085,5
PELIKAN,1771090,5
AURE,1771095,5
SUDBURY,1771100,5
SCHLOTTER,1771105,5
ROTUNDA,1771110,5
REDDIG,1771115,5
DAUN,1771120,5
MELLAND,1771125,5
DONNAY,1771130,5
NASHED,1771135,5
LUKENBILL,1771140,5
NAVAREZ,1771145,5
CARPENITO,1771150,5
DUBIE,1771155,5
DUNSHEE,1771160,5
WEHRLY,1771165,5
SWIRE,1771170,5
KETTELL,1771175,5
FREVERT,1771180,5
GIACOMO,1771185,5
GLASHEEN,1771190,5
SCHOUEST,1771195,5
BECVAR,1771200,5
LICANO,1771205,5
HEPFER,1771210,5
OMDAHL,1771215,5
OLHEISER,1771220,5
MARSTERS,1771225,5
HEDGEPATH,1771230,5
CHISENHALL,1771235,5
POLENDO,1771240,5
VOLAND,1771245,5
KATER,1771250,5
DEBES,1771255,5
MCCARD,1771260,5
OZANICH,1771265,5
ZADROZNY,1771270,5
GLEED,1771275,5
DILLIE,1771280,5
BRODERSON,1771285,5
BARQUIN,1771290,5
ANASTAS,1771295,5
WOLGEMUTH,1771300,5
RUWE,1771305,5
DOBESH,1771310,5
STEUART,1771315,5
STUECK,1771320,5
TINES,1771325,5
BOULTINGHOUSE,1771330,5
BARELLA,1771335,5
SIELING,1771340,5
EAR,1771345,5
CISAR,1771350,5
KOPAS,1771355,5
WOLDEN,1771360,5
TREDER,1771365,5
BEES,1771370,5
SAHLIN,1771375,5
MESSAMORE,1771380,5
BRINES,1771385,5
GILLION,1771390,5
HULGAN,1771395,5
HEARTY,1771400,5
IRVAN,1771405,5
DUTCHOVER,1771410,5
DUFUR,1771415,5
PUSCH,1771420,5
MILLES,1771425,5
WILMOTT,1771430,5
BALLY,1771435,5
TIBBLES,1771440,5
DUFFELL,1771445,5
LICKLITER,1771450,5
RYEN,1771455,5
STEMARIE,1771460,5
MINIUM,1771465,5
HANGARTNER,1771470,5
JECH,1771475,5
CLOKE,1771480,5
CUNNEEN,1771485,5
PADDACK,1771490,5
MINEER,1771495,5
WEANT,1771500,5
TUCKERMAN,1771505,5
KALISZ,1771510,5
SAMUELSEN,1771515,5
SEANEZ,1771520,5
KNIESS,1771525,5
HAUCH,1771530,5
CLEMON,1771535,5
BUTCHART,1771540,5
SHARUM,1771545,5
NEWSTROM,1771550,5
HONSE,1771555,5
GERWITZ,1771560,5
CHRISTLEY,1771565,5
MEIKLEJOHN,1771570,5
SCHIFFNER,1771575,5
SCHACHNER,1771580,5
POOT,1771585,5
STORMO,1771590,5
FARE,1771595,5
MAYTORENA,1771600,5
PELTZER,1771605,5
BEZIO,1771610,5
OGIER,1771615,5
JESKO,1771620,5
BUNDSCHUH,1771625,5
STRUBEL,1771630,5
MINKEL,1771635,5
SNODDERLY,1771640,5
FREEDLE,1771645,5
GOEDECKE,1771650,5
MANNOR,1771655,5
MAYNER,1771660,5
ROED,1771665,5
KUBISIAK,1771670,5
ROSENKRANS,1771675,5
ARGETSINGER,1771680,5
AUPPERLE,1771685,5
CZEPIEL,1771690,5
SCHNEBLY,1771695,5
GIGGEY,1771700,5
SHOOTS,1771705,5
BUCKALLEW,1771710,5
CORDRY,1771715,5
ROX,1771720,5
WALCHER,1771725,5
ZANCA,1771730,5
WHILDEN,1771735,5
VOLMAR,1771740,5
BASCIANO,1771745,5
MAINORD,1771750,5
HEPHNER,1771755,5
BUDKA,1771760,5
BRAWDY,1771765,5
HAUB,1771770,5
CRAMTON,1771775,5
HYSMITH,1771780,5
LASSMAN,1771785,5
SENTHIL,1771790,5
RUHLE,1771795,5
TRANUM,1771800,5
MADRAY,1771805,5
FREIHEIT,1771810,5
TOOMAN,1771815,5
BANDARU,1771820,5
BALRAM,1771825,5
AVANCE,1771830,5
RAFFENSPERGER,1771835,5
LAUGHINGHOUSE,1771840,5
FUGATT,1771845,5
GLAZENER,1771850,5
REIDT,1771855,5
STROPES,1771860,5
SAINTPIERRE,1771865,5
VANDERKAMP,1771870,5
WILLIQUETTE,1771875,5
DOOLY,1771880,5
ZOSS,1771885,5
LOCKREM,1771890,5
COMPAS,1771895,5
BOIRE,1771900,5
SKRAMSTAD,1771905,5
MOWLES,1771910,5
HONSINGER,1771915,5
JONNALAGADDA,1771920,5
KOKO,1771925,5
MUSHINSKI,1771930,5
SCHAUMBERG,1771935,5
ROBLEZ,1771940,5
ALDERETTE,1771945,5
BAROUSSE,1771950,5
KARAMAN,1771955,5
KINCAIDE,1771960,5
YANISH,1771965,5
PEVELER,1771970,5
RAMBARAN,1771975,5
PLUMA,1771980,5
EDDLEMON,1771985,5
MALON,1771990,5
ULATE,1771995,5
ALSBURY,1772000,5
LEIDNER,1772005,5
SCHLIEPER,1772010,5
BASTION,1772015,5
ZUCCA,1772020,5
SCHAUL,1772025,5
PASZKOWSKI,1772030,5
JIMENZ,1772035,5
RADKA,1772040,5
CROSHAW,1772045,5
STROMBECK,1772050,5
CLOWSER,1772055,5
BIAGAS,1772060,5
BATON,1772065,5
WAARA,1772070,5
VERELLEN,1772075,5
SEASTROM,1772080,5
STANKEY,1772085,5
PAX,1772090,5
KENSLER,1772095,5
LOERZEL,1772100,5
MAHANA,1772105,5
CISSNA,1772110,5
BENTE,1772115,5
WIGG,1772120,5
GROLLER,1772125,5
HEYDON,1772130,5
CARNETT,1772135,5
LEDSOME,1772140,5
MERCHEN,1772145,5
CASSIANO,1772150,5
YUSKA,1772155,5
BIGNESS,1772160,5
PETTS,1772165,5
BAKEMAN,1772170,5
AM,1772175,5
PETROWSKY,1772180,5
PALLISTER,1772185,5
THERRIAN,1772190,5
MCVAUGH,1772195,5
GOSIER,1772200,5
DURGA,1772205,5
NETLAND,1772210,5
PERSYN,1772215,5
LATHROM,1772220,5
LONGCORE,1772225,5
JACKOVICH,1772230,5
LOUNDS,1772235,5
SCALLEY,1772240,5
KLITZ,1772245,5
CRISPEN,1772250,5
CUDAHY,1772255,5
BURCHER,1772260,5
HUSSMAN,1772265,5
STOKESBERRY,1772270,5
ZAMBO,1772275,5
KIMMINAU,1772280,5
JURAS,1772285,5
ALLTON,1772290,5
POPPERT,1772295,5
HURR,1772300,5
KEMENY,1772305,5
POORBAUGH,1772310,5
PRIVATE,1772315,5
UNIS,1772320,5
AROLA,1772325,5
TUFFORD,1772330,5
OBRYON,1772335,5
COMARDELLE,1772340,5
GEILING,1772345,5
ABDUSSALAAM,1772350,5
MCEACHRAN,1772355,5
HIMMELREICH,1772360,5
KREINBRINK,1772365,5
FELAND,1772370,5
HENNY,1772375,5
HERNANDAZ,1772380,5
HAAGENSEN,1772385,5
HOUTCHENS,1772390,5
OLEKSA,1772395,5
DALLIN,1772400,5
CATHERWOOD,1772405,5
TROUGHTON,1772410,5
WIEDMER,1772415,5
KEPFORD,1772420,5
MILLISON,1772425,5
STEFANEK,1772430,5
WONSER,1772435,5
BRAUNING,1772440,5
OZBIRN,1772445,5
MILANOVICH,1772450,5
PRENDEZ,1772455,5
DUCHON,1772460,5
JUMAN,1772465,5
KICHLER,1772470,5
REKOW,1772475,5
MORWAY,1772480,5
VARS,1772485,5
WEDDEL,1772490,5
GURRY,1772495,5
LOGGAINS,1772500,5
SHILOH,1772505,5
JANESKI,1772510,5
DEBOCK,1772515,5
ZIESER,1772520,5
THIRION,1772525,5
GUNSOLUS,1772530,5
DINOIA,1772535,5
ESPERSEN,1772540,5
MCPHETERS,1772545,5
NYLIN,1772550,5
PANAMA,1772555,5
JERRETT,1772560,5
GASSON,1772565,5
SABATINE,1772570,5
MURNAHAN,1772575,5
PADON,1772580,5
GULSBY,1772585,5
DANEL,1772590,5
THOMASSIE,1772595,5
WHALE,1772600,5
MUGG,1772605,5
NEESMITH,1772610,5
RAMBARRAN,1772615,5
DEBRUM,1772620,5
CLOR,1772625,5
THUNSTROM,1772630,5
LOVIK,1772635,5
GOODGION,1772640,5
LODAHL,1772645,5
STOEBNER,1772650,5
ANICH,1772655,5
TYMES,1772660,5
KOONE,1772665,5
KILTON,1772670,5
RAMAKRISHNA,1772675,5
TABACCO,1772680,5
SAUSE,1772685,5
TAMBURINO,1772690,5
PELLO,1772695,5
TERRONEZ,1772700,5
AZZOLINA,1772705,5
ONION,1772710,5
MASTENBROOK,1772715,5
JANISE,1772720,5
BUMATAY,1772725,5
KNISELEY,1772730,5
CAVENER,1772735,5
MACCRACKEN,1772740,5
KAPNER,1772745,5
RACY,1772750,5
SKOGSTAD,1772755,5
NAHAL,1772760,5
MINDT,1772765,5
NERNEY,1772770,5
LAFRENIER,1772775,5
MANANGAN,1772780,5
LIPNICK,1772785,5
SUTTEN,1772790,5
SHALES,1772795,5
PETITTE,1772800,5
BUTTOLPH,1772805,5
CORNEL,1772810,5
NOWLEN,1772815,5
VERNETTI,1772820,5
BUSHY,1772825,5
DORRITY,1772830,5
CLURE,1772835,5
BRUNGER,1772840,5
CARSNER,1772845,5
CALVER,1772850,5
MCMURRIAN,1772855,5
SCHLIESMAN,1772860,5
SANICHAR,1772865,5
BRANTINGHAM,1772870,5
SENDEK,1772875,5
SINDLE,1772880,5
HEVEL,1772885,5
DYSARD,1772890,5
JAPP,1772895,5
