Name,,weight
LILEK,167922884,107
LINTOTT,167922991,107
LUNDEBY,167923098,107
KARSCHNIK,167923205,107
KADWELL,167923312,107
KABUS,167923419,107
KIMICH,167923526,107
KISGEN,167923633,107
KICKEL,167923740,107
KISELICA,167923847,107
KENEMER,167923954,107
KATAFIASZ,167924061,107
LEIKIN,167924168,107
LAUDISIO,167924275,107
LASITA,167924382,107
LAYEL,167924489,107
LANZENDORF,167924596,107
LAGONI,167924703,107
LARMEE,167924810,107
LAITURI,167924917,107
KUBENKA,167925024,107
KUDIC,167925131,107
KURTY,167925238,107
KOPERNA,167925345,107
KOEHLMOOS,167925452,107
KOIVULA,167925559,107
PYSKATY,167925666,107
PODCZERWINSKI,167925773,107
POTTERFIELD,167925880,107
PARZYGNAT,167925987,107
OXX,167926094,107
OVERACRE,167926201,107
PECSI,167926308,107
PESSIA,167926415,107
PEROTTO,167926522,107
PINGSTERHAUS,167926629,107
PINKEL,167926736,107
PFLEDDERER,167926843,107
NEPH,167926950,107
NEIDENBACH,167927057,107
NEYHARD,167927164,107
NOVOTNAK,167927271,107
OMERZA,167927378,107
MYDLOWSKI,167927485,107
MUSHENO,167927592,107
SMALLACOMBE,167927699,107
SIGLOW,167927806,107
STRANZL,167927913,107
STACHERSKI,167928020,107
SPARWASSER,167928127,107
TIPPEL,167928234,107
TAAPKEN,167928341,107
TASILLO,167928448,107
TEGG,167928555,107
SCHAEUBLE,167928662,107
SCHINSKE,167928769,107
SCHIK,167928876,107
SCHONDORF,167928983,107
SCHURK,167929090,107
SCHOLBROCK,167929197,107
SAUPP,167929304,107
SHOUTZ,167929411,107
SHAKAROV,167929518,107
SENITA,167929625,107
SEIFARTH,167929732,107
SEDMAN,167929839,107
REPICKY,167929946,107
VAILLETTE,167930053,107
TROELLER,167930160,107
TRIPTOW,167930267,107
TRONZO,167930374,107
VENDITTE,167930481,107
VERVAET,167930588,107
VERBUS,167930695,107
VANSTROM,167930802,107
VANNICOLA,167930909,107
VANLERBERG,167931016,107
VANOSDALL,167931123,107
WILZBACHER,167931230,107
VUCCI,167931337,107
WASWICK,167931444,107
WENDHOLT,167931551,107
ARKENS,167931658,107
AUCELLA,167931765,107
ASNIS,167931872,107
BAJKO,167931979,107
BATHORY,167932086,107
BJELLA,167932193,107
BOSTJANCIC,167932300,107
BOROWCZYK,167932407,107
BERGSIEKER,167932514,107
BERTONAZZI,167932621,107
ALBRINCK,167932728,107
AKIMOV,167932835,107
ALTENBAUMER,167932942,107
ALLENSPACH,167933049,107
ZOGHBY,167933156,107
ZERPHEY,167933263,107
ZEKANOVIC,167933370,107
YTTRI,167933477,107
ZALTSMAN,167933584,107
YOERG,167933691,107
DOBRZENIECKI,167933798,107
DOEBEL,167933905,107
DURAKO,167934012,107
EGANHOUSE,167934119,107
ERTMANN,167934226,107
ENOCHSON,167934333,107
DEMAKIS,167934440,107
CRONNON,167934547,107
CORNAIRE,167934654,107
CHRISTOVICH,167934761,107
CARWYLE,167934868,107
GOIK,167934975,107
GEROT,167935082,107
GESME,167935189,107
ESTERMYER,167935296,107
FROSLIE,167935403,107
FUELBERTH,167935510,107
HENESEY,167935617,107
HAUTZ,167935724,107
GROMOV,167935831,107
HANABURGH,167935938,107
HOHF,167936045,107
HOOVERSON,167936152,107
MCELHATTEN,167936259,107
LEWARNE,167936366,107
LUETT,167936473,107
JOVANELLY,167936580,107
KARBERG,167936687,107
KINGSEED,167936794,107
KAURANEN,167936901,107
LECLUYSE,167937008,107
RAMKER,167937115,107
RAIBER,167937222,107
PRIEBOY,167937329,107
PROKHOR,167937436,107
POMILIO,167937543,107
PINTEA,167937650,107
PETTERA,167937757,107
NUTTELMAN,167937864,107
MUCAJ,167937971,107
SMARTNICK,167938078,107
SLOBIN,167938185,107
SLACHETKA,167938292,107
STOODT,167938399,107
STRAWSBURG,167938506,107
STUFANO,167938613,107
STRUZYNSKI,167938720,107
STALHOOD,167938827,107
SUOMALA,167938934,107
SCHWOEGLER,167939041,107
SENNHENN,167939148,107
ROPELATO,167939255,107
RUOCCHIO,167939362,107
ROCCOGRANDI,167939469,107
TRUEDSON,167939576,107
WITZENBURG,167939683,107
WOJENSKI,167939790,107
VONBOKEL,167939897,107
ASHWAY,167940004,107
BAUCKMAN,167940111,107
BARAW,167940218,107
BILINOVICH,167940325,107
BEURSKENS,167940432,107
ANCIAUX,167940539,107
ZIENTY,167940646,107
SHIH,167940752,106
KHANG,167940858,106
NARAYAN,167940964,106
MU,167941070,106
DUAN,167941176,106
JAVED,167941282,106
NOMURA,167941388,106
ON,167941494,106
KUBOTA,167941600,106
QUADRI,167941706,106
CIVIL,167941812,106
ANCIRA,167941918,106
FAISAL,167942024,106
TRAMBLE,167942130,106
KIL,167942236,106
CLINKSCALE,167942342,106
SHINHOLSTER,167942448,106
PUZON,167942554,106
ABDULRAHIM,167942660,106
TARIO,167942766,106
BURTIN,167942872,106
FERRAL,167942978,106
HYE,167943084,106
TREVISO,167943190,106
DARVIN,167943296,106
CHEK,167943402,106
BALKUM,167943508,106
ATIQ,167943614,106
KROUCH,167943720,106
HARGES,167943826,106
GONES,167943932,106
ABASSI,167944038,106
TORDA,167944144,106
FAIRE,167944250,106
ALAIN,167944356,106
SAPIN,167944462,106
STIEFF,167944568,106
FEARSON,167944674,106
BATTAN,167944780,106
SHANON,167944886,106
TENREIRO,167944992,106
LOPA,167945098,106
GALOS,167945204,106
JERRELS,167945310,106
NUNERY,167945416,106
BYNG,167945522,106
SERIGNE,167945628,106
FUERY,167945734,106
CONOR,167945840,106
SHERRED,167945946,106
MASIA,167946052,106
DONDE,167946158,106
JOVAN,167946264,106
KENNAMORE,167946370,106
MEIRA,167946476,106
FENNICK,167946582,106
THEODOR,167946688,106
NITE,167946794,106
LOIA,167946900,106
FESSER,167947006,106
TEPAS,167947112,106
THABIT,167947218,106
BATCHMAN,167947324,106
BASART,167947430,106
MOYEN,167947536,106
CHAPMEN,167947642,106
KABO,167947748,106
OBERTON,167947854,106
GRISSAM,167947960,106
KALOTA,167948066,106
BOWERBANK,167948172,106
AJAX,167948278,106
ROUTTE,167948384,106
MENS,167948490,106
FENELL,167948596,106
COBE,167948702,106
GIANELLA,167948808,106
CALLANS,167948914,106
MALTON,167949020,106
DOTA,167949126,106
GEOHAGAN,167949232,106
ARLEO,167949338,106
BRAGET,167949444,106
BACALL,167949550,106
MONTENERO,167949656,106
CARELL,167949762,106
DELMORO,167949868,106
HICKY,167949974,106
MCAUSLAND,167950080,106
MONARI,167950186,106
MONO,167950292,106
GIANNA,167950398,106
ANDOE,167950504,106
LEMONE,167950610,106
HILLAS,167950716,106
BLANSET,167950822,106
STEEVENS,167950928,106
KNOPKE,167951034,106
MALENDA,167951140,106
DARBE,167951246,106
BYLANDER,167951352,106
FRANZOY,167951458,106
LATOUF,167951564,106
PERALDO,167951670,106
SAITER,167951776,106
ANNUZZI,167951882,106
ABEDIAN,167951988,106
BIELMAN,167952094,106
BIRAM,167952200,106
BIUS,167952306,106
ATIYA,167952412,106
SANTINELLI,167952518,106
STAURING,167952624,106
STAUTS,167952730,106
LAES,167952836,106
EDY,167952942,106
ELWORTH,167953048,106
MASSELL,167953154,106
LIVELLI,167953260,106
MOUZAKITIS,167953366,106
SELLY,167953472,106
ARMALY,167953578,106
BOUKER,167953684,106
BERRELL,167953790,106
ALTUS,167953896,106
BEHAM,167954002,106
WASCHAK,167954108,106
MUCKEL,167954214,106
RADFAR,167954320,106
MARTINUS,167954426,106
FAREY,167954532,106
GERVIS,167954638,106
CARRAFIELLO,167954744,106
ENDERTON,167954850,106
CHANSLOR,167954956,106
LESSLER,167955062,106
KREIL,167955168,106
KMAN,167955274,106
REDAR,167955380,106
SOKOLOVIC,167955486,106
STICCA,167955592,106
SCHEESE,167955698,106
VANMEVEREN,167955804,106
BAKERINK,167955910,106
ZACKEY,167956016,106
ZETTY,167956122,106
BOLDRA,167956228,106
BASSIRI,167956334,106
BALSEWICZ,167956440,106
STANDFILL,167956546,106
OLTJENBRUNS,167956652,106
PEROSI,167956758,106
MAESTRETTI,167956864,106
LOB,167956970,106
MCCONNIEL,167957076,106
HAMOUI,167957182,106
CANDON,167957288,106
CESANA,167957394,106
CHALKE,167957500,106
DOES,167957606,106
DULLARD,167957712,106
BUDNIEWSKI,167957818,106
CACCIOPPOLI,167957924,106
GIBISON,167958030,106
GALLESE,167958136,106
FAHRENDORF,167958242,106
MANSMITH,167958348,106
MCPOLIN,167958454,106
KATSANIS,167958560,106
KOPPENHEFFER,167958666,106
KORSGAARD,167958772,106
PANETTIERE,167958878,106
OSHAY,167958984,106
TIDERMAN,167959090,106
SAYADIAN,167959196,106
SHANKEY,167959302,106
RISHA,167959408,106
VIDEAN,167959514,106
YAZZOLINO,167959620,106
WIDSTROM,167959726,106
BARBUR,167959832,106
BERGERE,167959938,106
ALLEGAR,167960044,106
DOLLAWAY,167960150,106
DORTENZIO,167960256,106
DEMSKO,167960362,106
DALLAND,167960468,106
CURIC,167960574,106
CORB,167960680,106
CICHOS,167960786,106
BURJA,167960892,106
BUFFEY,167960998,106
FARRAG,167961104,106
FRUMENTO,167961210,106
FREUDE,167961316,106
HIDLE,167961422,106
HELLEY,167961528,106
HEMEN,167961634,106
HEBROCK,167961740,106
HEIDENFELDER,167961846,106
GRONHOLM,167961952,106
GUNDOGDU,167962058,106
HOMEL,167962164,106
HUERD,167962270,106
ILLMAN,167962376,106
MATRICARDI,167962482,106
LETTIE,167962588,106
LEWALSKI,167962694,106
MAGLIOLA,167962800,106
MACKEPRANG,167962906,106
KAHLES,167963012,106
KALLOK,167963118,106
KIRMER,167963224,106
KASTENDIECK,167963330,106
RAUERT,167963436,106
REDDAWAY,167963542,106
PUKA,167963648,106
QUALLE,167963754,106
PIASTA,167963860,106
MIKETA,167963966,106
MOLDT,167964072,106
MULLAY,167964178,106
STIGGINS,167964284,106
SUPANCIC,167964390,106
SCHNAUBELT,167964496,106
SCHMIEDEBERG,167964602,106
SHELMADINE,167964708,106
WOOLPERT,167964814,106
WOLLMER,167964920,106
XERRI,167965026,106
AWENDER,167965132,106
BATSEL,167965238,106
ABNET,167965344,106
ADAWI,167965450,106
ANILE,167965556,106
ZAFRAN,167965662,106
YURKIEWICZ,167965768,106
ZABELL,167965874,106
ALYOUSEF,167965980,106
BILARDO,167966086,106
BLACKPORT,167966192,106
AYMAMI,167966298,106
WASIEWICZ,167966404,106
VERMES,167966510,106
VACKAR,167966616,106
RIEHS,167966722,106
RERECICH,167966828,106
REWOLDT,167966934,106
RISTY,167967040,106
ROATE,167967146,106
ROUTHIEAUX,167967252,106
SHEGA,167967358,106
SATERN,167967464,106
SANDIFUR,167967570,106
SCHWINGHAMER,167967676,106
SAVIGNAC,167967782,106
TIDROW,167967888,106
STOCKLER,167967994,106
SNELLENBERGER,167968100,106
MORTH,167968206,106
MUNARI,167968312,106
MOLEDOR,167968418,106
OREHEK,167968524,106
OOSTHUIZEN,167968630,106
NUESE,167968736,106
NALLEN,167968842,106
PITCOX,167968948,106
PICCININO,167969054,106
PITINO,167969160,106
PELLITIER,167969266,106
PAVELOCK,167969372,106
QUINTILIANO,167969478,106
KRATKA,167969584,106
KURNICK,167969690,106
KROETCH,167969796,106
KAZANCHYAN,167969902,106
MAFFIT,167970008,106
MALETSKY,167970114,106
LOMONT,167970220,106
MCDOWN,167970326,106
IZAK,167970432,106
GRUSHKIN,167970538,106
HIMMELMANN,167970644,106
FRONIUS,167970750,106
FINGADO,167970856,106
FEWSTER,167970962,106
GOEDDEKE,167971068,106
GONSETH,167971174,106
GLENNEN,167971280,106
GRATIAS,167971386,106
CALDERBANK,167971492,106
CABREY,167971598,106
BUNDRA,167971704,106
BURSICK,167971810,106
CERRITELLI,167971916,106
DERUSHIA,167972022,106
DIMECO,167972128,106
DIZIO,167972234,106
DULCICH,167972340,106
DELBO,167972446,106
COULEHAN,167972552,106
CERNI,167972658,106
BREHEIM,167972764,106
GOEDICKE,167972870,106
GAUF,167972976,106
FENSTERER,167973082,106
FRIERMOOD,167973188,106
GABBAI,167973294,106
HESLINGA,167973400,106
HATHERLEY,167973506,106
HECKSHER,167973612,106
HELLEIN,167973718,106
HALKETT,167973824,106
MALIZIO,167973930,106
KEINTZ,167974036,106
LEBRECK,167974142,106
KRAUSERT,167974248,106
KONIECKI,167974354,106
KNIZEK,167974460,106
RABIDUE,167974566,106
RAWDIN,167974672,106
POLINER,167974778,106
PETRISOR,167974884,106
NELLOR,167974990,106
NEAVIN,167975096,106
OPALACH,167975202,106
MINAMYER,167975308,106
STYBORSKI,167975414,106
STAUTZ,167975520,106
SUDUL,167975626,106
TEIFKE,167975732,106
SANTOLUCITO,167975838,106
URSENBACH,167975944,106
TUUK,167976050,106
VESSIO,167976156,106
WORNELL,167976262,106
WISEGARVER,167976368,106
BESH,167976474,106
ALLSBURY,167976580,106
ALMLI,167976686,106
ANCKER,167976792,106
ALVSTAD,167976898,106
ZIEMKOWSKI,167977004,106
ZABARSKY,167977110,106
DOMBROCK,167977216,106
ECKHOUSE,167977322,106
EGTS,167977428,106
DEASCENTIS,167977534,106
DEGRUCHY,167977640,106
DELLASANTA,167977746,106
DALUM,167977852,106
CORVESE,167977958,106
CHIEPPA,167978064,106
CHALUS,167978170,106
BRUSZEWSKI,167978276,106
BUCHENAU,167978382,106
BROADBRIDGE,167978488,106
BULIS,167978594,106
GORTSEMA,167978700,106
GOULDSMITH,167978806,106
GERARDEN,167978912,106
GELTER,167979018,106
GERSTENECKER,167979124,106
EYLANDER,167979230,106
FRIZELLE,167979336,106
FROTTEN,167979442,106
HINDALL,167979548,106
HELSEY,167979654,106
GROSFIELD,167979760,106
GUYANT,167979866,106
GUERBER,167979972,106
HAARMEYER,167980078,106
HAIMERL,167980184,106
HANNOUN,167980290,106
HOTMER,167980396,106
HORIST,167980502,106
HUTKA,167980608,106
INTORCIA,167980714,106
MASICK,167980820,106
MCCAMMAN,167980926,106
LOTTRIDGE,167981032,106
LIVINGHOUSE,167981138,106
MACIOCI,167981244,106
MALISON,167981350,106
MANCHEN,167981456,106
LUCKART,167981562,106
KABAN,167981668,106
KARKOSKI,167981774,106
KAURIN,167981880,106
KERLE,167981986,106
LECAVALIER,167982092,106
LEMKA,167982198,106
LANGTEAU,167982304,106
KREISSLER,167982410,106
KMOCH,167982516,106
RAFFANTI,167982622,106
RAFFLER,167982728,106
RADDON,167982834,106
RASSAT,167982940,106
RATAJSKI,167983046,106
RECAR,167983152,106
PARISOTTO,167983258,106
OSSEGE,167983364,106
PALASZEWSKI,167983470,106
OSTAFIN,167983576,106
NEIMARK,167983682,106
NOCHTA,167983788,106
NEVENHOVEN,167983894,106
ODAFFER,167984000,106
NOWARK,167984106,106
OKINS,167984212,106
ORELLI,167984318,106
MOCHON,167984424,106
MITTICA,167984530,106
MORDICK,167984636,106
SOKOLNICKI,167984742,106
SOGOMONYAN,167984848,106
STIMA,167984954,106
STENSBERG,167985060,106
STICKFORT,167985166,106
SPULLER,167985272,106
SPARKLIN,167985378,106
TENNESEN,167985484,106
TETZNER,167985590,106
SUCHEY,167985696,106
SCHAIBLY,167985802,106
SCHLANSER,167985908,106
SCHMADERER,167986014,106
SCHEXNYDER,167986120,106
SCHONROCK,167986226,106
SARRACCO,167986332,106
SANTMAN,167986438,106
SHEPRO,167986544,106
SEMBRAT,167986650,106
SEBION,167986756,106
ROYTER,167986862,106
ROTNER,167986968,106
ROOKUS,167987074,106
ROSOW,167987180,106
RUSZ,167987286,106
SAAKIAN,167987392,106
SABARESE,167987498,106
ROETTELE,167987604,106
ROCKLEY,167987710,106
VANARSDELL,167987816,106
VERDERY,167987922,106
VENNUM,167988028,106
BALKWILL,167988134,106
BACCEI,167988240,106
BOLSEN,167988346,106
BRAENDLE,167988452,106
BRACCIALE,167988558,106
BEATMAN,167988664,106
BERSHADSKY,167988770,106
BERNSHAUSEN,167988876,106
BICHARD,167988982,106
BERSCHE,167989088,106
ANDRONACO,167989194,106
ZELCH,167989300,106
ZEINSTRA,167989406,106
DITTMORE,167989512,106
DIROSARIO,167989618,106
ELENBURG,167989724,106
DELSOLE,167989830,106
DEVELDER,167989936,106
CONSOER,167990042,106
CRAFA,167990148,106
CHIOVITTI,167990254,106
CARILLON,167990360,106
CANEER,167990466,106
GAUSMANN,167990572,106
FISCHENICH,167990678,106
FIORAVANTE,167990784,106
GAFKJEN,167990890,106
HENTZEL,167990996,106
HAUSHEER,167991102,106
HARVES,167991208,106
HEILPERN,167991314,106
HANNUS,167991420,106
HAGGBERG,167991526,106
IHRY,167991632,106
MARECK,167991738,106
MATSAS,167991844,106
LEVANDUSKY,167991950,106
LIGHTSTONE,167992056,106
KLINGEBIEL,167992162,106
KLEINBACH,167992268,106
KELAHAN,167992374,106
LEITELT,167992480,106
LENAMON,167992586,106
LEINING,167992692,106
LABROAD,167992798,106
KUONEN,167992904,106
KOCHELL,167993010,106
KOUROS,167993116,106
RATICAN,167993222,106
PROUHET,167993328,106
PAUPORE,167993434,106
PASSETTI,167993540,106
NITECKI,167993646,106
OLSZTA,167993752,106
OLMANSON,167993858,106
MIESSNER,167993964,106
MONTANUS,167994070,106
NAGELL,167994176,106
MUTTART,167994282,106
SOKOLA,167994388,106
SMEDEMA,167994494,106
SOLIEN,167994600,106
SMOTER,167994706,106
SIRIANO,167994812,106
STEINWINDER,167994918,106
TOMASHESKI,167995024,106
TRANOVICH,167995130,106
TAIRI,167995236,106
SCHWEBS,167995342,106
SAUBERAN,167995448,106
SHUTACK,167995554,106
SETLER,167995660,106
RUMMERY,167995766,106
SALTHOUSE,167995872,106
RHINEBERGER,167995978,106
RINELLI,167996084,106
TRONT,167996190,106
TREBBE,167996296,106
VISCEGLIA,167996402,106
VANDURME,167996508,106
WOYDZIAK,167996614,106
WILICHOWSKI,167996720,106
WISCHHUSEN,167996826,106
VLAHOVIC,167996932,106
WERGES,167997038,106
WENSTRAND,167997144,106
WASSBERG,167997250,106
WELNINSKI,167997356,106
ARUNDALE,167997462,106
ARDAGNA,167997568,106
ASPELIN,167997674,106
BASILI,167997780,106
BENEZE,167997886,106
BERNICH,167997992,106
ANTAKI,167998098,106
ZGLINICKI,167998204,106
ZOURAS,167998310,106
ZIRPEL,167998416,106
ZSIDO,167998522,106
ZARECKY,167998628,106
ZABOJNIK,167998734,106
ALBRICH,167998840,106
BOURDESS,167998946,106
BAELE,167999052,106
ARNQUIST,167999158,106
ARONSOHN,167999264,106
WELSTEAD,167999370,106
WASZ,167999476,106
WAGENMANN,167999582,106
VIZZONE,167999688,106
WILCENSKI,167999794,106
VANETTI,167999900,106
VEGSO,168000006,106
VANDENABEELE,168000112,106
VERCELLOTTI,168000218,106
VITOSH,168000324,106
TSCHUDIN,168000430,106
TROJANEK,168000536,106
REOHR,168000642,106
RIECKMAN,168000748,106
RODHOUSE,168000854,106
SALTZBURG,168000960,106
ROUSHAR,168001066,106
SEMANCO,168001172,106
SAMPAIR,168001278,106
SCHLOEGL,168001384,106
SCHAFFHAUSEN,168001490,106
TARRILLION,168001596,106
SUHONEN,168001702,106
TINMAN,168001808,106
TERRILLION,168001914,106
SKUNDA,168002020,106
MONEK,168002126,106
MOLOSKY,168002232,106
MINICHINI,168002338,106
ORDAKOWSKI,168002444,106
NOTTLE,168002550,106
NASSIVERA,168002656,106
NETTUNO,168002762,106
NEITZEY,168002868,106
NESDAHL,168002974,106
PIECHNIK,168003080,106
PAZDERSKI,168003186,106
PELCHA,168003292,106
PENZENSTADLER,168003398,106
PACHULSKI,168003504,106
PALMATARY,168003610,106
PANZITTA,168003716,106
PASHOLK,168003822,106
PRIMOSCH,168003928,106
KORES,168004034,106
KOUMAS,168004140,106
KRYSTOF,168004246,106
KRC,168004352,106
KRANKER,168004458,106
LABISSONIERE,168004564,106
LAJUETT,168004670,106
LATZER,168004776,106
KEILING,168004882,106
KEMPSTON,168004988,106
KIESAU,168005094,106
KLEVAN,168005200,106
KLARA,168005306,106
KACHELMEIER,168005412,106
LULIC,168005518,106
MACEJAK,168005624,106
LISTWAN,168005730,106
LOESSIN,168005836,106
MELCHIONNO,168005942,106
MATZEL,168006048,106
JAGEMAN,168006154,106
JARMOLOWICZ,168006260,106
HUNDHAUSEN,168006366,106
HOLDERER,168006472,106
HOJNICKI,168006578,106
HOMITZ,168006684,106
HAENISCH,168006790,106
GUNKELMAN,168006896,106
GUETTI,168007002,106
GRUETTNER,168007108,106
GRONLI,168007214,106
GUTLEBER,168007320,106
GRONLEY,168007426,106
HARTUPEE,168007532,106
HESSEE,168007638,106
FREETAGE,168007744,106
FENIK,168007850,106
GANSMANN,168007956,106
GLASSTETTER,168008062,106
GRANRUD,168008168,106
GRABBER,168008274,106
GRAUSTEIN,168008380,106
CASSAT,168008486,106
CAVIEZEL,168008592,106
BYLIN,168008698,106
BUENZOW,168008804,106
BUDAHN,168008910,106
CINGLE,168009016,106
CHIAIA,168009122,106
CLOUM,168009228,106
CRETENS,168009334,106
CZUCHRA,168009440,106
CUPOLI,168009546,106
CUCURA,168009652,106
DRAGANOV,168009758,106
DIRAGO,168009864,106
DEGREEN,168009970,106
DAUGETTE,168010076,106
CROZE,168010182,106
COULBY,168010288,106
COVELY,168010394,106
CLONAN,168010500,106
COCCAGNA,168010606,106
CHIAPPINELLI,168010712,106
CIAFRE,168010818,106
CEKALA,168010924,106
BRENGMAN,168011030,106
BREITE,168011136,106
BRZECZEK,168011242,106
BROKISH,168011348,106
BROKOS,168011454,106
BREMENKAMP,168011560,106
CAELWAERTS,168011666,106
BULIGA,168011772,106
CATALOGNA,168011878,106
CARNUCCIO,168011984,106
GIANCURSIO,168012090,106
GENUSA,168012196,106
FOJT,168012302,106
FUSCELLARO,168012408,106
HEILEMANN,168012514,106
HARDENSTINE,168012620,106
HOTTOIS,168012726,106
HRACH,168012832,106
MARCHETERRE,168012938,106
LOPIAN,168013044,106
LOEBSACK,168013150,106
LOMAKIN,168013256,106
MACARUSO,168013362,106
LOVISKA,168013468,106
KARPINEN,168013574,106
KIRSOP,168013680,106
LANDSPERGER,168013786,106
KUZAVA,168013892,106
KUKLEWICZ,168013998,106
KLOZA,168014104,106
KOKOSINSKI,168014210,106
KOSTELIC,168014316,106
KOMORNIK,168014422,106
RAINIERI,168014528,106
RENNICKER,168014634,106
REINLE,168014740,106
PIZZICA,168014846,106
POMIJE,168014952,106
PLUMBO,168015058,106
PANNABECKER,168015164,106
PATTOCK,168015270,106
PETTORINI,168015376,106
NEUNABER,168015482,106
NINKOVIC,168015588,106
OPPE,168015694,106
OPBROEK,168015800,106
MISKOWIC,168015906,106
MISUNAS,168016012,106
SLOTTA,168016118,106
STEK,168016224,106
SPRISSLER,168016330,106
STANEVICH,168016436,106
TENHAVE,168016542,106
TOLSDORF,168016648,106
TANNIAN,168016754,106
SCHLETZBAUM,168016860,106
SCHIKORA,168016966,106
SCHINTGEN,168017072,106
SCHMINCKE,168017178,106
SAPPINGFIELD,168017284,106
SHATZEL,168017390,106
SEENO,168017496,106
SCOURAS,168017602,106
ROHANNA,168017708,106
VETTERICK,168017814,106
VEATH,168017920,106
VANDERKIN,168018026,106
BALLHAGEN,168018132,106
BACI,168018238,106
BAREMAN,168018344,106
BARCAL,168018450,106
BRAZINA,168018556,106
BELCZAK,168018662,106
BENANDER,168018768,106
ZANKE,168018874,106
ZANDE,168018980,106
YURISH,168019086,106
ZAHROBSKY,168019192,106
ZANGRI,168019298,106
ZITZNER,168019404,106
ZEPPONI,168019510,106
ZEEFF,168019616,106
ZELANKO,168019722,106
ALBRANT,168019828,106
BEYERSDORFER,168019934,106
BERNREUTER,168020040,106
BELLETETE,168020146,106
BELLIKKA,168020252,106
BECHTOLDT,168020358,106
BOSIACKI,168020464,106
BOXMAN,168020570,106
BOBROV,168020676,106
BAUML,168020782,106
BAPPERT,168020888,106
BALASCIO,168020994,106
ASCHKENASY,168021100,106
WELINSKI,168021206,106
VONDERSAAR,168021312,106
WADOWSKI,168021418,106
WAHMHOFF,168021524,106
WITTLIEF,168021630,106
WISIAN,168021736,106
WOODRELL,168021842,106
WOYTKO,168021948,106
YANNARELLA,168022054,106
VANDUINE,168022160,106
VERDONCK,168022266,106
RYCHWALSKI,168022372,106
ROPSON,168022478,106
SENCINDIVER,168022584,106
SEMPF,168022690,106
SETTIMI,168022796,106
SHRY,168022902,106
SHOUB,168023008,106
SARACEVIC,168023114,106
SANGIULIANO,168023220,106
SARBU,168023326,106
SCHOLTUS,168023432,106
TEKRONY,168023538,106
SWENO,168023644,106
TOEPP,168023750,106
TIFFNER,168023856,106
THORVILSON,168023962,106
STAFFEL,168024068,106
SPIELBUSCH,168024174,106
SROGA,168024280,106
STERITI,168024386,106
